,player_id,pts,reb,ast,blk,stl,fg%,ft%,fg3m,min,tov
282,203503,5.4,2.45,1.0,0.2,0.6,0.42,0.69,0.8,22.1,0.7
283,1626203,4.7,1.76,1.7,0.1,0.6,0.38,0.86,0.6,16.1,0.9
284,2772,11.8,3.69,2.1,0.2,1.2,0.4,0.81,2.4,31.6,1.1
285,203504,11.5,2.25,4.2,0.1,0.7,0.44,0.85,0.9,25.3,1.6
286,1626168,8.5,4.44,1.6,0.4,0.6,0.43,0.79,0.8,21.3,1.0
287,202684,5.9,4.61,0.7,0.5,0.4,0.48,0.65,0.1,17.9,0.8
288,203584,7.6,2.05,1.1,0.1,0.5,0.4,0.84,1.5,20.0,0.7
289,1627786,9.1,4.07,1.5,0.4,1.1,0.48,0.73,0.9,25.2,1.1
290,204020,10.0,3.29,1.5,0.3,0.8,0.43,0.81,1.5,24.0,1.0
291,1627755,6.4,1.86,3.8,0.1,0.7,0.44,0.79,0.4,20.4,1.2
292,203092,7.0,4.35,0.7,0.5,0.4,0.48,0.78,0.1,17.7,0.8
293,201936,15.4,3.59,4.2,0.3,1.2,0.42,0.81,1.5,33.1,1.8
294,2199,6.8,7.19,0.7,0.6,0.6,0.52,0.68,0.0,23.3,1.0
295,1626145,4.5,1.64,2.8,0.2,0.8,0.38,0.73,0.3,15.5,1.0
296,203506,20.3,4.59,5.2,0.3,1.5,0.44,0.82,2.2,35.5,2.5
297,1713,6.0,2.63,1.1,0.3,0.7,0.41,0.77,1.0,17.7,0.8
298,201961,7.2,2.21,0.9,0.1,0.5,0.39,0.85,1.4,19.6,0.6
299,1627782,8.4,2.25,2.0,0.2,0.6,0.42,0.79,0.9,21.2,1.3
300,202325,6.2,3.07,1.5,0.4,0.8,0.4,0.69,0.7,20.2,0.9
301,202083,11.9,3.25,2.5,0.3,1.1,0.42,0.8,1.8,31.4,1.2
302,203115,12.8,3.57,3.3,0.2,0.9,0.43,0.79,1.5,30.5,1.7
303,1626161,11.5,7.3,2.0,0.9,1.0,0.48,0.68,0.1,30.1,1.5
304,1626195,6.0,4.12,0.6,0.6,0.4,0.52,0.7,0.0,14.7,0.9
305,201163,11.5,4.99,1.6,0.4,0.8,0.45,0.81,1.1,29.2,1.1
306,1627812,9.3,2.82,2.1,0.3,0.7,0.4,0.72,1.6,25.6,0.9
307,203897,13.0,2.98,2.4,0.3,0.8,0.42,0.81,1.3,28.2,1.4
308,2585,4.7,3.38,0.8,0.3,0.4,0.46,0.75,0.0,15.2,0.8
