,player_id,pts,reb,ast,blk,stl,fg%,ft%,fg3m,min,tov
133,201160,3.3,2.6,0.7,0.4,0.2,0.37,0.87,0.5,9.5,0.7
134,1627759,13.0,4.3,1.4,0.4,0.9,0.47,0.67,1.3,25.9,1.3
135,201145,12.3,4.0,1.8,0.5,0.6,0.47,0.89,1.4,27.2,1.3
136,201952,12.1,2.5,8.2,0.4,1.0,0.42,0.81,0.8,30.1,2.3
137,203924,13.6,5.2,1.0,1.3,0.8,0.5,0.71,1.4,32.7,0.8
138,203087,15.3,5.5,2.2,0.4,1.1,0.44,0.88,1.5,28.5,1.0
139,1626170,4.2,1.6,2.6,0.1,0.7,0.41,0.57,0.7,15.6,0.9
140,201573,6.1,1.8,3.5,0.1,0.5,0.35,0.62,0.9,19.3,0.9
141,202710,18.7,5.3,4.0,0.6,1.9,0.46,0.86,1.0,33.6,1.5
142,201975,6.4,1.5,1.0,0.1,0.1,0.53,1.0,1.0,13.0,0.3
143,203925,13.7,3.8,2.4,0.2,0.5,0.5,0.78,2.4,30.2,1.6
144,204060,12.1,4.0,5.7,0.2,1.2,0.45,0.73,2.3,31.3,2.4
145,203954,27.5,13.6,3.7,1.9,0.7,0.49,0.81,1.2,33.7,3.5
146,203089,5.6,5.0,1.0,0.8,0.5,0.46,0.57,0.8,13.5,0.9
147,202322,20.7,3.7,8.7,0.9,1.5,0.45,0.69,1.6,34.5,3.8
148,201973,6.3,4.0,1.3,0.2,0.4,0.45,0.82,0.9,16.7,0.6
149,202685,15.6,8.6,1.4,1.1,0.4,0.55,0.79,0.3,22.3,1.8
150,203613,6.5,2.3,2.3,0.3,0.5,0.38,0.76,0.5,19.0,1.2
151,203903,16.8,3.3,2.4,0.2,0.7,0.45,0.83,1.8,27.3,1.7
152,101181,2.3,1.2,2.3,0.1,0.3,0.38,1.0,0.3,12.9,0.7
153,1626196,16.6,3.6,4.1,0.5,1.1,0.41,0.84,2.2,34.8,1.5
154,201950,21.2,5.0,7.7,0.8,1.6,0.47,0.78,1.8,35.8,3.1
155,1627823,5.8,3.8,0.8,0.3,0.4,0.44,0.75,0.9,19.4,0.5
156,203944,21.4,8.7,3.1,0.6,0.7,0.52,0.73,0.9,30.6,2.8
157,1626147,3.7,1.8,0.5,0.3,0.5,0.39,0.71,0.5,9.7,0.5
158,203200,10.5,4.0,1.8,0.4,1.5,0.39,0.92,2.0,31.8,1.3
159,1626159,12.6,5.4,4.3,0.3,1.1,0.43,0.62,1.5,29.7,2.2
160,203994,15.6,10.4,3.2,1.4,1.0,0.5,0.76,0.0,27.4,2.3
161,1626157,24.4,12.4,3.4,1.6,0.9,0.51,0.84,1.8,33.0,3.1
162,203482,10.0,4.7,1.8,0.5,0.7,0.46,0.83,1.4,22.9,1.4
163,1626162,15.2,4.7,1.2,0.9,1.2,0.44,0.77,1.6,28.0,1.5
164,202689,25.6,4.4,5.9,0.4,1.2,0.43,0.84,3.2,34.9,2.6
165,202702,10.4,6.7,0.5,0.6,0.5,0.58,0.63,0.2,19.7,0.9
166,203145,11.6,3.9,2.3,0.6,1.3,0.4,0.73,1.4,24.5,1.8
167,203484,11.4,2.9,1.3,0.2,0.9,0.43,0.89,1.8,24.8,0.8
168,201142,26.0,6.3,5.9,1.1,0.7,0.52,0.88,1.8,34.6,2.9
169,201567,17.0,10.9,2.2,0.2,0.3,0.39,0.9,2.4,27.2,1.9
170,1626172,6.3,5.2,1.5,0.7,0.6,0.63,0.62,0.0,18.5,0.6
171,203114,18.3,5.9,4.3,0.1,1.0,0.44,0.82,2.3,31.1,2.3
172,202691,21.5,3.9,2.4,0.6,1.1,0.47,0.85,3.1,34.0,1.5
173,201585,3.7,4.2,0.9,0.4,0.4,0.47,0.33,0.0,11.9,0.6
174,1627739,11.3,4.1,6.0,0.5,1.5,0.43,0.8,0.7,30.2,2.3
175,203937,8.0,5.8,3.0,0.9,1.3,0.55,0.6,0.2,29.8,1.3
176,2594,8.6,2.3,1.2,0.2,0.4,0.42,0.9,2.0,19.1,0.8
177,200768,14.2,4.8,8.7,0.5,1.4,0.41,0.83,2.4,34.1,2.8
178,203124,3.5,2.6,1.2,0.6,0.2,0.5,0.8,0.0,8.2,0.7
179,202681,23.8,5.0,6.9,0.5,1.5,0.49,0.86,2.6,33.0,2.6
180,200746,21.3,9.2,2.4,1.3,0.5,0.52,0.84,0.1,33.2,1.8
181,202362,7.2,3.2,2.1,0.1,0.6,0.42,0.64,1.1,16.5,1.3
182,202498,4.5,2.6,0.6,0.2,0.4,0.4,0.75,0.5,17.0,0.5
